Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Charge Amount (log1p),Customer Value (log1p),Seconds of Use (log1p),Frequency of use (log1p),Frequency of SMS (log1p),Distinct Called Numbers (log1p)
2,0,41,2,338,10,12,3,5,1,1,55,23.22,0,1.0986122886681098,3.1871787381249463,5.82600010738045,2.3978952727983707,2.5649493574615367,1.3862943611198906
5,0,34,1,3075,57,189,36,2,1,1,25,991.44,0,0.6931471805599453,6.900166557333462,8.031385330625534,4.060443010546419,5.247024072160486,3.6109179126442243
11,0,38,1,3775,82,32,28,3,1,1,30,282.28,0,0.6931471805599453,5.646435807803648,8.236420527265391,4.418840607796598,3.4965075614664802,3.367295829986474
16,0,36,3,9240,119,140,40,3,1,1,30,934.36,0,1.3862943611198906,6.8409314819228815,9.13140538388804,4.787491742782046,4.948759890378168,3.713572066704308
5,0,22,1,1613,35,22,64,4,1,1,45,96.2,0,0.6931471805599453,4.576770711466393,7.3864708488298945,3.58351893845611,3.1354942159291497,4.174387269895637
4,1,27,1,1315,36,193,11,2,2,1,25,929.295,1,0.6931471805599453,6.835501740149729,7.182352111885263,3.6109179126442243,5.267858159063328,2.4849066497880004
11,0,11,0,8853,169,63,36,4,1,1,45,383.05,0,0.0,5.950772752444691,9.088624613292087,5.135798437050262,4.1588830833596715,3.6109179126442243
14,0,35,3,1880,52,215,19,3,2,1,30,937.28,0,1.3862943611198906,6.844048411924423,7.53955882930103,3.970291913552122,5.375278407684165,2.995732273553991
14,1,38,0,2573,50,41,33,4,1,2,45,168.075,1,0.0,5.130342403461004,7.853216388156072,3.9318256327243257,3.7376696182833684,3.5263605246161616
0,0,6,0,472,2,0,5,2,1,1,25,21.33,1,0.0,3.1059310658520665,6.159095388491933,1.0986122886681098,0.0,1.791759469228055
11,1,40,4,7225,126,286,39,3,2,1,30,1438.04,0,1.6094379124341003,7.271731503582343,8.885440911707585,4.844187086458591,5.659482215759621,3.6888794541139363
1,0,40,0,1623,29,8,10,3,1,1,30,98.08,0,0.0,4.595927604621159,7.392647520721623,3.4011973816621555,2.1972245773362196,2.3978952727983707
5,0,22,0,805,20,0,7,1,1,1,15,45.375,0,0.0,3.8367605209275992,6.692083742506628,3.044522437723423,0.0,2.0794415416798357
2,0,26,0,1323,36,28,68,4,1,1,45,103.975,0,0.0,4.653722226570257,7.188412736496954,3.6109179126442243,3.367295829986474,4.23410650459726
3,0,36,1,6528,75,133,39,2,1,1,25,895.635,0,0.6931471805599453,6.798648867319021,8.784009071186633,4.330733340286331,4.897839799950911,3.6888794541139363
0,0,32,0,6060,100,243,16,2,2,1,25,1370.7,0,0.0,7.223806125484361,8.709630081951286,4.61512051684126,5.497168225293202,2.833213344056216
13,1,25,0,390,31,0,9,2,1,2,25,18.945,1,0.0,2.9929784853573698,5.968707559985366,3.4657359027997265,0.0,2.302585092994046
0,0,32,0,10980,140,0,40,3,1,1,30,444.8,0,0.0,6.099870420951769,9.303921785597714,4.948759890378168,0.0,3.713572066704308
5,0,30,1,1648,41,40,72,4,1,1,45,142.225,0,0.6931471805599453,4.964416820294641,7.407924322559599,3.7376696182833684,3.713572066704308,4.290459441148391
14,0,40,2,15905,194,189,36,3,1,1,30,1399.96,0,1.0986122886681098,7.2449129948944435,9.67445167551708,5.272999558563747,5.247024072160486,3.6109179126442243
13,0,44,2,14158,177,17,50,3,1,1,30,641.4,0,1.0986122886681098,6.465211162632552,9.55810574328497,5.181783550292085,2.8903717578961645,3.9318256327243257
0,0,32,0,1935,6,0,2,3,1,1,30,77.64,0,0.0,4.364880475838911,7.568379267836522,1.9459101490553132,0.0,1.0986122886681098
5,0,38,0,305,6,7,2,4,1,2,45,25.275,1,0.0,3.2686179167630147,5.723585101952381,1.9459101490553132,2.0794415416798357,1.0986122886681098
0,0,34,0,4005,62,0,13,2,1,1,25,183.015,0,0.0,5.215017276025399,8.295548516225763,4.143134726391533,0.0,2.6390573296152584
0,0,29,0,1405,34,23,14,3,1,2,30,149.56,0,0.0,5.01436167583707,7.2485040723706105,3.5553480614894135,3.1780538303479458,2.70805020110221
8,0,33,0,5398,86,0,18,2,1,1,25,246.78,1,0.0,5.512541255687593,8.593969030218288,4.465908118654584,0.0,2.9444389791664403
7,1,35,0,2800,40,0,13,3,1,2,30,113.6,1,0.0,4.741447804280639,7.937731775260109,3.713572066704308,0.0,2.6390573296152584
0,0,34,0,0,0,0,0,4,1,2,45,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,7,0,1182,13,0,5,2,1,1,25,53.775,1,0.0,4.003233885481531,7.075808863978387,2.6390573296152584,0.0,1.791759469228055
0,0,29,0,1280,36,21,14,3,1,2,30,136.64,0,0.0,4.924641580929279,7.155396301896734,3.6109179126442243,3.091042453358316,2.70805020110221
10,0,40,2,8810,121,145,42,3,1,1,30,937.24,0,1.0986122886681098,6.844005779818177,9.08375621986673,4.804021044733257,4.983606621708336,3.7612001156935624
2,0,38,0,2170,38,276,15,3,1,1,30,1192.32,0,0.0,7.084494617479859,7.682943169878292,3.6635616461296463,5.6240175061873385,2.772588722239781
3,0,32,2,6905,113,266,31,2,2,1,25,1512.81,0,1.0986122886681098,7.322384930745704,8.840145877949938,4.736198448394496,5.58724865840025,3.4657359027997265
0,0,26,1,6400,100,249,25,2,2,1,25,1413.0,0,0.6931471805599453,7.254177846456518,8.764209507142004,4.61512051684126,5.521460917862246,3.258096538021482
5,0,40,0,415,10,7,2,3,1,2,30,45.0,0,0.0,3.828641396489095,6.030685260261263,2.3978952727983707,2.0794415416798357,1.0986122886681098
18,0,40,4,9535,133,183,49,3,1,1,30,1118.72,0,1.6094379124341003,7.020833933033931,9.16282938930513,4.897839799950911,5.214935757608986,3.912023005428146
6,0,41,0,1933,54,9,16,3,1,2,30,115.48,0,0.0,4.757719584448376,7.56734567601324,4.007333185232471,2.302585092994046,2.833213344056216
6,0,37,0,1858,25,7,4,3,1,1,30,103.32,0,0.0,4.647463098178343,7.527793987721444,3.258096538021482,2.0794415416798357,1.6094379124341003
9,0,35,1,3595,74,21,23,3,1,1,30,230.76,0,0.6931471805599453,5.445702353461095,8.18757739559151,4.31748811353631,3.091042453358316,3.1780538303479458
9,0,33,0,3775,76,24,27,2,1,1,25,281.295,0,0.0,5.642952623448322,8.236420527265391,4.343805421853684,3.2188758248682006,3.332204510175204
5,0,41,0,2573,66,13,38,1,1,1,15,216.645,0,0.0,5.382865295071899,7.853216388156072,4.204692619390966,2.6390573296152584,3.6635616461296463
11,0,37,1,4495,69,7,14,3,1,1,30,210.56,0,0.6931471805599453,5.354508646197779,8.410943391573527,4.248495242049359,2.0794415416798357,2.70805020110221
5,0,35,0,305,6,7,2,2,1,2,25,45.495,1,0.0,3.8393447799301605,5.723585101952381,1.9459101490553132,2.0794415416798357,1.0986122886681098
4,0,37,0,6118,65,87,22,2,1,1,25,669.735,0,0.0,6.5083741260292145,8.71915396346254,4.189654742026425,4.477336814478207,3.1354942159291497
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,39,0,0,0,1,0,3,1,2,30,4.0,1,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0
19,0,30,2,15365,227,0,80,2,1,1,25,701.64,0,1.0986122886681098,6.554844669608862,9.63991255542758,5.429345628954441,0.0,4.394449154672439
11,1,36,0,2513,47,36,31,3,1,2,30,246.4,1,0.0,5.511006459958388,7.829630389150193,3.871201010907891,3.6109179126442243,3.4657359027997265
7,0,37,0,15240,179,148,30,2,1,1,25,1359.855,0,0.0,7.215868457666419,9.63174444388585,5.19295685089021,5.003946305945459,3.4339872044851463
12,1,35,4,7675,127,279,33,3,2,1,30,1428.08,0,1.6094379124341003,7.264786159567905,8.94585385712759,4.852030263919617,5.634789603169249,3.5263605246161616
15,0,17,1,9047,176,71,39,5,1,1,55,244.845,0,0.6931471805599453,5.504701256046906,9.110299017795956,5.176149732573829,4.276666119016055,3.6888794541139363
6,0,38,0,5918,95,7,12,3,1,1,30,268.52,0,0.0,5.596642599098297,8.685922794690725,4.564348191467836,2.0794415416798357,2.5649493574615367
0,0,30,0,5770,80,0,20,4,1,1,45,146.25,0,0.0,4.992131822531696,8.660600654710967,4.394449154672439,0.0,3.044522437723423
14,0,39,1,5080,82,30,17,3,1,1,30,326.48,0,0.6931471805599453,5.791426984508248,8.533263371593732,4.418840607796598,3.4339872044851463,2.8903717578961645
9,1,32,0,2313,40,26,27,3,1,2,30,198.12,1,0.0,5.293907658059337,7.746732907753622,3.713572066704308,3.295836866004329,3.332204510175204
12,0,39,1,15600,187,148,29,2,1,1,25,1376.415,0,0.6931471805599453,7.227963833134066,9.65509029374725,5.236441962829949,5.003946305945459,3.4011973816621555
1,0,38,0,2795,26,8,18,3,1,1,30,144.84,0,0.0,4.982510130370407,7.935945103353701,3.295836866004329,2.1972245773362196,2.9444389791664403
11,1,39,0,2448,52,45,36,3,1,2,30,280.0,1,0.0,5.638354669333745,7.803435056952168,3.970291913552122,3.828641396489095,3.6109179126442243
16,0,39,4,12370,170,39,64,4,1,1,45,411.0,0,1.6094379124341003,6.021023349349527,9.423110302862831,5.14166355650266,3.6888794541139363,4.174387269895637
4,0,31,0,3470,70,17,25,2,1,1,25,235.8,0,0.0,5.46721590300985,8.152198015861787,4.2626798770413155,2.8903717578961645,3.258096538021482
0,1,9,0,888,9,0,3,3,1,1,30,35.88,1,0.0,3.607669398688393,6.790097235513905,2.302585092994046,0.0,1.3862943611198906
13,1,34,0,2493,48,31,29,3,1,2,30,225.64,1,0.0,5.423362855522261,7.821643126239982,3.8918202981106265,3.4657359027997265,3.4011973816621555
0,0,25,0,3035,60,0,20,3,1,1,30,123.8,0,0.0,4.826712455935327,8.01829613851552,4.110873864173311,0.0,3.044522437723423
0,0,32,0,2535,16,0,12,3,1,1,30,102.04,0,0.0,4.635117262356044,7.8383433155571165,2.833213344056216,0.0,2.5649493574615367
18,0,41,3,5530,100,17,27,4,1,1,45,183.25,0,1.3862943611198906,5.216293531069446,8.618123909994678,4.61512051684126,2.8903717578961645,3.332204510175204
0,0,42,0,13,5,8,3,3,1,2,30,32.72,0,0.0,3.518091133133655,2.6390573296152584,1.791759469228055,2.1972245773362196,1.3862943611198906
1,0,35,0,5498,83,0,6,2,1,1,25,251.145,0,0.0,5.5300043188595405,8.612321536507814,4.430816798843313,0.0,1.9459101490553132
16,1,42,0,3295,53,24,19,3,1,2,30,229.92,1,0.0,5.442071330192733,8.100464891029363,3.9889840465642745,3.2188758248682006,2.995732273553991
0,0,33,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,35,0,1958,53,343,19,2,1,1,25,1633.995,0,0.0,7.399395025222702,7.580189417944541,3.9889840465642745,5.840641657373398,2.995732273553991
8,0,35,0,4018,58,0,30,1,1,1,15,224.18,0,0.0,5.416900082374984,8.2987883944492,4.07753744390572,0.0,3.4339872044851463
23,0,35,3,14960,217,43,27,3,1,1,30,779.08,0,1.3862943611198906,6.659396478526864,9.613202094214232,5.384495062789089,3.784189633918261,3.332204510175204
4,0,40,1,11160,154,12,46,4,1,1,45,312.85,0,0.6931471805599453,5.748915164763541,9.320180837655714,5.043425116919247,2.5649493574615367,3.8501476017100584
2,1,39,0,313,10,11,7,3,1,2,30,56.92,1,0.0,4.059062748077461,5.749392985908253,2.3978952727983707,2.4849066497880004,2.0794415416798357
6,0,39,1,7568,130,389,45,3,1,1,30,1863.92,0,0.6931471805599453,7.530973435715521,8.931816237309167,4.875197323201151,5.966146739123692,3.828641396489095
11,1,43,0,2238,60,16,18,3,1,2,30,155.92,0,0.0,5.055736121341352,7.713784616598755,4.110873864173311,2.833213344056216,2.9444389791664403
6,0,38,1,1973,31,7,8,4,1,1,45,67.6,0,0.6931471805599453,4.22829253473184,7.587817219993427,3.4657359027997265,2.0794415416798357,2.1972245773362196
0,0,11,0,1390,14,13,11,2,1,1,25,121.68,0,0.0,4.809579339246051,7.237778191923443,2.70805020110221,2.6390573296152584,2.4849066497880004
11,0,37,0,3660,76,0,24,2,1,1,25,168.12,0,0.0,5.1306085221219275,8.205491613120236,4.343805421853684,0.0,3.2188758248682006
4,0,27,1,1315,36,193,11,2,2,1,25,929.295,0,0.6931471805599453,6.835501740149729,7.182352111885263,3.6109179126442243,5.267858159063328,2.4849066497880004
8,0,35,1,8810,115,137,41,3,1,1,30,905.0,0,0.6931471805599453,6.80903930604298,9.08375621986673,4.7535901911063645,4.927253685157205,3.7376696182833684
0,0,37,0,1263,20,0,8,4,1,1,45,32.075,0,0.0,3.4987777100010193,7.142036574706803,3.044522437723423,0.0,2.1972245773362196
1,0,16,1,1990,30,42,27,2,1,1,25,279.9,0,0.6931471805599453,5.637998734110198,7.596392304064196,3.4339872044851463,3.7612001156935624,3.332204510175204
15,0,30,6,10050,85,0,36,4,1,1,45,253.375,0,1.9459101490553132,5.53880955619686,9.21542741102474,4.454347296253507,0.0,3.6109179126442243
6,0,34,3,6965,116,271,33,2,2,1,25,1538.145,0,1.3862943611198906,7.338982346424776,8.848796450925947,4.762173934797756,5.605802066295998,3.5263605246161616
6,0,36,2,4810,87,16,38,3,1,1,30,259.88,0,1.0986122886681098,5.564060531481064,8.478660241699453,4.477336814478207,2.833213344056216,3.6635616461296463
12,1,11,4,2393,35,28,24,3,1,1,30,209.12,1,1.6094379124341003,5.347678796085761,7.780720886117918,3.58351893845611,3.367295829986474,3.2188758248682006
1,0,28,0,6785,91,6,21,4,1,1,45,186.9,0,0.0,5.23590990641942,8.822616945344176,4.5217885770490405,1.9459101490553132,3.091042453358316
19,0,31,2,1065,34,22,11,3,1,1,30,131.96,0,1.0986122886681098,4.890048331107138,6.97166860472579,3.5553480614894135,3.1354942159291497,2.4849066497880004
9,0,38,2,7210,97,194,26,3,1,1,30,1068.28,0,1.0986122886681098,6.97474080376276,8.88336291691676,4.584967478670572,5.272999558563747,3.295836866004329
1,0,19,0,1290,21,10,16,2,1,1,25,103.995,0,0.0,4.653912729976081,7.1631723908466425,3.091042453358316,2.3978952727983707,2.833213344056216
12,0,38,2,4970,81,26,32,3,1,1,30,306.04,0,1.0986122886681098,5.72697803225939,8.511376306094673,4.406719247264253,3.295836866004329,3.4965075614664802
10,0,16,0,5682,130,60,42,1,2,1,15,649.66,0,0.0,6.477987232350799,8.645234541297121,4.875197323201151,4.110873864173311,3.7612001156935624
5,0,32,0,305,6,7,2,3,1,2,30,40.44,1,0.0,3.7242465979512276,5.723585101952381,1.9459101490553132,2.0794415416798357,1.0986122886681098
11,0,44,2,2233,41,22,14,4,1,1,45,111.85,0,1.0986122886681098,4.726059503263545,7.711548979629146,3.7376696182833684,3.1354942159291497,2.70805020110221
0,0,32,0,2008,50,0,27,1,1,1,15,113.19,0,0.0,4.737863727713557,7.605392364814935,3.9318256327243257,0.0,3.332204510175204
11,0,11,4,5295,56,243,27,3,2,1,30,1186.04,0,1.6094379124341003,7.079218092441216,8.574707097616844,4.04305126783455,5.497168225293202,3.332204510175204
8,0,37,1,4920,88,3,23,3,1,1,30,212.32,0,0.6931471805599453,5.3627933857324015,8.501267040865978,4.48863636973214,1.3862943611198906,3.1780538303479458
12,0,34,2,6113,102,40,37,2,1,1,25,459.675,0,1.0986122886681098,6.132692805220924,8.71833650245078,4.634728988229636,3.713572066704308,3.6375861597263857
16,0,44,2,15790,194,165,33,3,1,1,30,1299.36,0,1.0986122886681098,7.1703964281904335,9.667195436466644,5.272999558563747,5.111987788356544,3.5263605246161616
11,0,33,2,1873,51,45,71,5,1,1,55,96.36,0,1.0986122886681098,4.578415448679272,7.535830462798367,3.9512437185814275,3.828641396489095,4.276666119016055
1,0,30,1,1010,36,194,10,2,2,1,25,920.07,0,0.6931471805599453,6.825536037710228,6.918695219020472,3.6109179126442243,5.272999558563747,2.3978952727983707
2,0,26,0,1378,38,21,65,4,1,1,45,87.9,0,0.0,4.487512142519859,7.229113877793302,3.6635616461296463,3.091042453358316,4.189654742026425
20,0,39,3,9610,128,160,48,3,1,1,30,1029.52,0,1.3862943611198906,6.937818808196522,9.170663554823284,4.859812404361672,5.081404364984463,3.8918202981106265
0,0,37,0,258,2,2,2,2,1,2,25,20.7,0,0.0,3.077312260546414,5.556828061699537,1.0986122886681098,1.0986122886681098,1.0986122886681098
11,0,14,0,5973,129,46,36,1,2,1,15,588.61,0,0.0,6.379461301382586,8.695171998776056,4.867534450455582,3.8501476017100584,3.6109179126442243
0,1,34,0,1363,28,6,14,3,1,2,30,79.64,1,0.0,4.3899948043230586,7.218176838403408,3.367295829986474,1.9459101490553132,2.70805020110221
0,0,33,0,0,0,0,0,4,1,1,45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,34,0,1438,43,327,22,2,1,1,25,1538.145,0,0.0,7.338982346424776,7.271703706887368,3.784189633918261,5.793013608384144,3.1354942159291497
21,1,36,8,10435,93,1,42,5,2,1,55,159.42,0,2.1972245773362196,5.077795375938779,9.253016646256619,4.543294782270004,0.6931471805599453,3.7612001156935624
8,0,42,2,4595,85,12,29,3,1,1,30,235.2,0,1.0986122886681098,5.464678903763262,8.432941638968646,4.454347296253507,2.5649493574615367,3.4011973816621555
6,0,9,3,4990,50,236,25,3,1,1,30,1145.6,0,1.3862943611198906,7.044556320474283,8.515391569469609,3.9318256327243257,5.4680601411351315,3.258096538021482
26,0,42,4,15220,227,64,36,3,2,1,30,873.88,0,1.6094379124341003,6.77408673409553,9.630431332279667,5.429345628954441,4.174387269895637,3.6109179126442243
21,0,35,7,10320,87,0,38,4,2,1,45,260.175,0,2.0794415416798357,5.565190680723572,9.241935933565934,4.477336814478207,0.0,3.6635616461296463
3,0,38,0,2393,58,2,33,1,1,1,15,145.805,0,0.0,4.989105175545893,7.780720886117918,4.07753744390572,1.0986122886681098,3.5263605246161616
15,0,40,1,4503,72,8,37,1,1,1,15,295.625,0,0.6931471805599453,5.692468714755927,8.412721169819527,4.290459441148391,2.1972245773362196,3.6375861597263857
9,0,39,1,3103,69,10,33,2,1,1,25,187.74,0,0.6931471805599453,5.240370406593187,8.04044688130311,4.248495242049359,2.3978952727983707,3.5263605246161616
19,0,45,2,16050,198,172,38,2,1,1,25,1505.16,0,1.0986122886681098,7.317318644416456,9.683526431913219,5.293304824724492,5.153291594497779,3.6635616461296463
21,0,35,0,1265,41,32,15,3,1,2,30,180.24,0,0.0,5.199822119798937,7.143617602704121,3.7376696182833684,3.4965075614664802,2.772588722239781
0,0,40,0,2135,35,288,20,3,1,1,30,1238.8,0,0.0,7.122705355267819,7.666690200080086,3.58351893845611,5.666426688112432,3.044522437723423
11,0,42,2,3405,38,22,22,4,1,1,45,141.075,0,1.0986122886681098,4.956355087183185,8.133293861222633,3.6635616461296463,3.1354942159291497,3.1354942159291497
5,0,43,0,1135,24,15,17,2,1,2,25,119.655,0,0.0,4.792935233400485,7.035268599281097,3.2188758248682006,2.772588722239781,2.8903717578961645
15,0,31,1,1485,42,34,19,2,1,1,25,221.715,0,0.6931471805599453,5.405892927181412,7.303843225277705,3.7612001156935624,3.5553480614894135,2.995732273553991
8,0,38,0,15080,177,132,32,2,1,1,25,1280.565,0,0.0,7.155837266328197,9.621190952360685,5.181783550292085,4.890349128221754,3.4965075614664802
4,0,41,2,6580,88,196,30,3,1,1,30,1050.72,0,1.0986122886681098,6.958182198175059,8.791941988456118,4.48863636973214,5.2832037287379885,3.4339872044851463
10,0,38,0,1973,40,20,18,3,1,2,30,160.52,1,0.0,5.084628974004582,7.587817219993427,3.713572066704308,3.044522437723423,2.9444389791664403
31,1,39,4,15850,236,62,32,3,1,1,30,891.44,0,1.6094379124341003,6.7939592845032095,9.670987868797893,5.4680601411351315,4.143134726391533,3.4965075614664802
3,0,31,0,6458,65,93,31,2,1,1,25,712.035,0,0.0,6.569530507568548,8.773229786032473,4.189654742026425,4.543294782270004,3.4657359027997265
18,0,17,1,6582,142,94,45,2,2,1,25,725.58,0,0.6931471805599453,6.5883485939472175,8.792245847467877,4.962844630259907,4.553876891600541,3.828641396489095
0,0,26,0,825,10,21,3,4,1,2,45,73.375,0,0.0,4.309119863865794,6.716594773520978,2.3978952727983707,3.091042453358316,1.3862943611198906
2,0,34,0,3833,57,0,31,2,1,1,25,175.05,0,0.0,5.170768045601061,8.251663923605589,4.060443010546419,0.0,3.4657359027997265
3,0,35,0,6413,69,101,35,2,1,1,25,746.19,0,0.0,6.616319503527431,8.7662383802531,4.248495242049359,4.624972813284271,3.58351893845611
31,1,32,4,16785,249,8,80,2,1,1,25,802.53,0,1.6094379124341003,6.6890145211327185,9.728300484642773,5.521460917862246,2.1972245773362196,4.394449154672439
2,0,18,0,1695,26,28,14,2,1,1,25,203.445,0,0.0,5.3202989906544245,7.4360278163518485,3.295836866004329,3.367295829986474,2.70805020110221
11,0,42,1,3040,63,190,29,2,1,1,25,994.635,0,0.6931471805599453,6.90338072455612,8.019941687677365,4.1588830833596715,5.25227342804663,3.4011973816621555
8,1,30,0,5558,88,11,18,2,1,1,25,303.57,1,0.0,5.718900945787902,8.62317351495347,4.48863636973214,2.4849066497880004,2.9444389791664403
9,0,36,0,15370,176,118,26,2,1,1,25,1230.57,0,0.0,7.116045057195698,9.640237896224932,5.176149732573829,4.77912349311153,3.295836866004329
0,0,33,0,2650,22,25,16,3,1,1,30,206.88,0,0.0,5.336960990140241,7.8826922062890254,3.1354942159291497,3.258096538021482,2.833213344056216
16,0,20,5,3218,54,43,23,3,2,1,30,302.88,0,1.791759469228055,5.716632886635021,8.076826031298808,4.007333185232471,3.784189633918261,3.1780538303479458
0,0,34,1,1963,29,14,19,3,1,1,30,135.68,0,0.6931471805599453,4.917642427247091,7.582738488914411,3.4011973816621555,2.70805020110221,2.995732273553991
3,0,33,1,6785,97,14,22,5,1,1,55,124.23,0,0.6931471805599453,4.830152046575941,8.822616945344176,4.584967478670572,2.70805020110221,3.1354942159291497
0,1,7,0,1372,14,2,8,2,1,1,25,71.37,1,0.0,4.281791848878036,7.224753405767971,2.70805020110221,1.0986122886681098,2.1972245773362196
13,0,12,3,5405,57,230,12,3,1,1,30,1138.48,0,1.3862943611198906,7.038327296974008,8.595264726836392,4.060443010546419,5.442417710521793,2.5649493574615367
14,0,36,2,9520,126,145,41,3,1,1,30,965.84,0,1.0986122886681098,6.874033021577105,9.161255164285691,4.844187086458591,4.983606621708336,3.7376696182833684
8,0,39,2,7045,107,29,28,5,1,1,55,150.78,0,1.0986122886681098,5.022432103975767,8.860215358901183,4.68213122712422,3.4011973816621555,3.367295829986474
0,0,6,1,4210,32,204,5,3,1,1,30,985.68,0,0.6931471805599453,6.894345772072203,8.345455428161928,3.4965075614664802,5.3230099791384085,1.791759469228055
0,0,31,0,6115,78,169,20,3,1,1,30,923.72,0,0.0,6.829490988986012,8.718663567048953,4.3694478524670215,5.135798437050262,3.044522437723423
4,0,35,0,15180,176,143,28,2,1,1,25,1334.52,0,0.0,7.197076008102426,9.627799924932715,5.176149732573829,4.969813299576001,3.367295829986474
17,0,44,2,2758,72,374,27,3,1,1,30,1609.2,0,1.0986122886681098,7.384113673865881,7.922623574217286,4.290459441148391,5.926926025970411,3.332204510175204
35,0,39,5,16640,254,22,88,2,2,1,25,859.23,0,1.791759469228055,6.757199795351819,9.719624808723344,5.541263545158426,3.1354942159291497,4.48863636973214
10,0,35,1,4820,83,1,26,3,1,1,30,200.12,0,0.6931471805599453,5.303901744841937,8.480736654405622,4.430816798843313,0.6931471805599453,3.295836866004329
0,0,33,0,0,0,0,0,4,1,1,45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,35,0,3528,82,27,30,3,1,1,30,252.4,0,0.0,5.534969267887039,8.16876982367527,4.418840607796598,3.332204510175204,3.4339872044851463
1,0,33,0,2393,52,0,32,1,1,1,15,134.475,0,0.0,4.908787121452177,7.780720886117918,3.970291913552122,0.0,3.4965075614664802
0,0,25,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,20,0,1308,29,15,62,4,1,1,45,70.925,0,0.0,4.275623909437612,7.1770187659099,3.4011973816621555,2.772588722239781,4.143134726391533
18,0,46,2,4935,87,27,25,3,1,1,30,308.88,0,1.0986122886681098,5.7361851257637015,8.504310565585223,4.477336814478207,3.332204510175204,3.258096538021482
0,0,13,1,1837,28,0,17,3,1,1,30,74.6,0,0.6931471805599453,4.3254562831854875,7.516433302915632,3.367295829986474,0.0,2.8903717578961645
2,0,36,0,3718,82,2,28,2,1,1,25,180.0,0,0.0,5.198497031265826,8.22121009392507,4.418840607796598,1.0986122886681098,3.367295829986474
7,0,37,0,15295,181,141,27,2,1,1,25,1330.92,0,0.0,7.194376789236597,9.635346635291183,5.204006687076795,4.955827057601261,3.332204510175204
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
7,0,35,0,2338,55,361,25,2,1,1,25,1732.185,0,0.0,7.457716035316419,7.757478766584179,4.02535169073515,5.8916442118257715,3.258096538021482
13,0,40,1,5773,102,34,28,2,1,1,25,417.375,0,0.6931471805599453,6.03637815953149,8.661120360222881,4.634728988229636,3.5553480614894135,3.367295829986474
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,40,2,3210,32,481,7,3,1,1,30,2053.68,0,1.0986122886681098,7.627875397043509,8.074337694089515,3.4965075614664802,6.1779441140506,2.0794415416798357
24,0,40,4,10130,138,159,45,3,1,1,30,1046.72,0,1.6094379124341003,6.954371653610717,9.223355309053677,4.9344739331306915,5.075173815233827,3.828641396489095
21,0,19,2,6698,147,92,44,2,2,1,25,722.025,0,1.0986122886681098,6.583443799707566,8.809713540508268,4.997212273764115,4.532599493153256,3.8066624897703196
4,0,41,1,7588,129,394,47,3,1,1,30,1884.68,0,0.6931471805599453,7.5420437775356755,8.934455109403913,4.867534450455582,5.978885764901122,3.871201010907891
8,0,39,0,1833,49,0,19,3,1,2,30,75.28,0,0.0,4.3344107807322185,7.51425465281641,3.912023005428146,0.0,2.995732273553991
2,0,15,2,2142,34,6,19,3,1,1,30,111.04,0,1.0986122886681098,4.718855950391908,7.669961995473577,3.5553480614894135,1.9459101490553132,2.995732273553991
17,0,28,0,1410,36,18,7,3,1,2,30,129.84,0,0.0,4.8739752026701835,7.252053951852814,3.6109179126442243,2.9444389791664403,2.0794415416798357
4,0,36,0,2535,50,173,23,2,1,1,25,894.825,0,0.0,6.79774508139896,7.8383433155571165,3.9318256327243257,5.159055299214529,3.1780538303479458
5,0,37,0,3065,71,7,28,3,1,1,30,153.44,0,0.0,5.039805671396036,8.028129059431759,4.276666119016055,2.0794415416798357,3.367295829986474
5,0,24,0,305,6,18,2,4,1,2,45,52.775,0,0.0,3.984808675153794,5.723585101952381,1.9459101490553132,2.9444389791664403,1.0986122886681098
0,0,36,0,2088,52,0,31,1,1,1,15,117.7,0,0.0,4.776599301615622,7.644440761556566,3.970291913552122,0.0,3.4657359027997265
16,0,41,3,4195,94,71,34,3,1,1,30,455.56,0,1.3862943611198906,6.123720126228453,8.341886969516187,4.553876891600541,4.276666119016055,3.5553480614894135
8,0,35,1,15780,186,164,43,2,1,1,25,1456.47,0,0.6931471805599453,7.284457334822416,9.666561963748133,5.231108616854587,5.10594547390058,3.784189633918261
13,0,24,1,1350,30,15,10,2,1,1,25,129.6,0,0.6931471805599453,4.8721392168423305,7.208600337960199,3.4339872044851463,2.772588722239781,2.3978952727983707
0,0,3,0,1182,7,0,4,2,1,1,25,53.505,1,0.0,3.9982924405803217,7.075808863978387,2.0794415416798357,0.0,1.6094379124341003
